"","Sample.ID","Database.Schema.Definitions.Url","Latitude","Longitude","LandUse","LanduseID"
"140","SampleID.102.100.100.13893","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-35.27211,138.6902,"1 Conservation and natural environments",1
"141","SampleID.102.100.100.13894","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.82851,138.0327,"1 Conservation and natural environments",1
"142","SampleID.102.100.100.13895","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.74842,138.1363,"1 Conservation and natural environments",1
"143","SampleID.102.100.100.13896","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-33.9142,138.6038,"1 Conservation and natural environments",1
"144","SampleID.102.100.100.13897","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-34.60901,138.8613,"1 Conservation and natural environments",1
"145","SampleID.102.100.100.13898","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-34.57692,139.0061,"1 Conservation and natural environments",1
"146","SampleID.102.100.100.13899","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-34.6831,138.9086,"1 Conservation and natural environments",1
"147","SampleID.102.100.100.13900","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-34.88076,138.7083,"1 Conservation and natural environments",1
"148","SampleID.102.100.100.13901","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-34.93343,138.727,"1 Conservation and natural environments",1
"149","SampleID.102.100.100.13902","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.32096,137.9544,"1 Conservation and natural environments",1
"150","SampleID.102.100.100.13903","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-30.77565,138.7976,"1 Conservation and natural environments",1
"151","SampleID.102.100.100.13904","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-31.32774,138.5673,"1 Conservation and natural environments",1
"152","SampleID.102.100.100.13905","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-31.54388,138.5946,"1 Conservation and natural environments",1
"153","SampleID.102.100.100.13906","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-35.8748166,149.01165,"1 Conservation and natural environments",1
"154","SampleID.102.100.100.139064","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.29576,116.01891,"1 Conservation and natural environments",1
"155","SampleID.102.100.100.139066","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.29339,116.0172,"1 Conservation and natural environments",1
"156","SampleID.102.100.100.139068","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.29387,116.02238,"1 Conservation and natural environments",1
"157","SampleID.102.100.100.139070","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-31.588942,115.788373,"1 Conservation and natural environments",1
"158","SampleID.102.100.100.139071","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-31.20856589,115.6423065,"1 Conservation and natural environments",1
"159","SampleID.102.100.100.139072","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.329331,115.904037,"1 Conservation and natural environments",1
"160","SampleID.102.100.100.139073","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-31.163864,115.604249,"1 Conservation and natural environments",1
"161","SampleID.102.100.100.139074","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-31.782781,115.781951,"1 Conservation and natural environments",1
"162","SampleID.102.100.100.139075","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-31.36804693,115.7572906,"1 Conservation and natural environments",1
"163","SampleID.102.100.100.139076","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.44232,115.788413,"1 Conservation and natural environments",1
"164","SampleID.102.100.100.139077","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-31.1634,115.60371,"1 Conservation and natural environments",1
"165","SampleID.102.100.100.139078","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.442559,115.789333,"1 Conservation and natural environments",1
"166","SampleID.102.100.100.139079","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-31.20221266,115.6399782,"1 Conservation and natural environments",1
"167","SampleID.102.100.100.139081","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-31.382246,115.772632,"1 Conservation and natural environments",1
"168","SampleID.102.100.100.139083","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-31.165625,115.67557,"1 Conservation and natural environments",1
"169","SampleID.102.100.100.139084","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-31.561445,115.682399,"1 Conservation and natural environments",1
"170","SampleID.102.100.100.139085","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-31.628005,115.715413,"1 Conservation and natural environments",1
"171","SampleID.102.100.100.139086","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-31.561445,115.682399,"1 Conservation and natural environments",1
"172","SampleID.102.100.100.139088","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-31.68745956,115.9042127,"1 Conservation and natural environments",1
"173","SampleID.102.100.100.139090","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-31.628005,115.715413,"1 Conservation and natural environments",1
"174","SampleID.102.100.100.139092","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-31.586669,115.795397,"1 Conservation and natural environments",1
"175","SampleID.102.100.100.139093","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-31.18145311,115.6666052,"1 Conservation and natural environments",1
"176","SampleID.102.100.100.139095","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-31.41169997,115.612736,"1 Conservation and natural environments",1
"177","SampleID.102.100.100.139096","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.32981559,115.9023049,"1 Conservation and natural environments",1
"178","SampleID.102.100.100.139098","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-31.165636,115.66926,"1 Conservation and natural environments",1
"179","SampleID.102.100.100.139100","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-31.36180895,115.5922479,"1 Conservation and natural environments",1
"180","SampleID.102.100.100.139101","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-31.74266797,115.978663,"1 Conservation and natural environments",1
"181","SampleID.102.100.100.139102","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-31.68732536,115.9074015,"1 Conservation and natural environments",1
"182","SampleID.102.100.100.139103","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-31.74320298,115.980921,"1 Conservation and natural environments",1
"183","SampleID.102.100.100.139104","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-31.583385,115.797844,"1 Conservation and natural environments",1
"184","SampleID.102.100.100.139107","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-31.713057,115.758428,"1 Conservation and natural environments",1
"185","SampleID.102.100.100.139109","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-31.713629,115.760781,"1 Conservation and natural environments",1
"186","SampleID.102.100.100.139496","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-31.4533048,115.6192482,"1 Conservation and natural environments",1
"187","SampleID.102.100.100.139498","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-31.781548,115.781817,"1 Conservation and natural environments",1
"188","SampleID.102.100.100.139500","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-31.37444099,115.7776194,"1 Conservation and natural environments",1
"189","SampleID.102.100.100.139508","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-31.255654,115.52702,"1 Conservation and natural environments",1
"190","SampleID.102.100.100.139510","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-31.713746,115.759104,"1 Conservation and natural environments",1
"191","SampleID.102.100.100.139516","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-31.36152296,115.693736,"1 Conservation and natural environments",1
"192","SampleID.102.100.100.139517","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-31.374499,115.783795,"1 Conservation and natural environments",1
"193","SampleID.102.100.100.139518","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-31.254608,115.52531,"1 Conservation and natural environments",1
"194","SampleID.102.100.100.139523","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.444304,115.789491,"1 Conservation and natural environments",1
"195","SampleID.102.100.100.139531","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-31.74320298,115.980921,"1 Conservation and natural environments",1
"196","SampleID.102.100.100.140218","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-35.102142,138.650709,"1 Conservation and natural environments",1
"197","SampleID.102.100.100.140220","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-35.101944,138.650715,"1 Conservation and natural environments",1
"198","SampleID.102.100.100.140222","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-35.101999,138.650319,"1 Conservation and natural environments",1
"199","SampleID.102.100.100.140224","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-35.091696,138.654574,"1 Conservation and natural environments",1
"200","SampleID.102.100.100.140226","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-35.090961,138.65477,"1 Conservation and natural environments",1
"201","SampleID.102.100.100.140228","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-35.0906934,138.6549204,"1 Conservation and natural environments",1
"202","SampleID.102.100.100.140230","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-35.085397,138.658856,"1 Conservation and natural environments",1
"203","SampleID.102.100.100.140234","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-35.085733,138.659439,"1 Conservation and natural environments",1
"204","SampleID.102.100.100.140236","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-35.081399,138.658608,"1 Conservation and natural environments",1
"205","SampleID.102.100.100.140238","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-35.081391,138.658225,"1 Conservation and natural environments",1
"206","SampleID.102.100.100.140240","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-35.081551,138.657617,"1 Conservation and natural environments",1
"207","SampleID.102.100.100.140242","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-35.081479,138.657191,"1 Conservation and natural environments",1
"208","SampleID.102.100.100.140244","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-35.091744,138.676234,"1 Conservation and natural environments",1
"209","SampleID.102.100.100.140246","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-35.091563,138.676184,"1 Conservation and natural environments",1
"210","SampleID.102.100.100.140248","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-35.091272,138.67605,"1 Conservation and natural environments",1
"211","SampleID.102.100.100.140250","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-35.098208,138.677674,"1 Conservation and natural environments",1
"212","SampleID.102.100.100.140252","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-35.097955,138.677728,"1 Conservation and natural environments",1
